name_en_x,pm10,pm2_5,us_aqi,us_pm2_5,us_pm10,us_no2,name,latitude,longitude,green_coverage_pct
Heliopolis,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مصر الجديدة,30.11772240000001,31.3323044,1.52
Heliopolis For Housing And Development,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مصر الجديدة للاسكان و التعمير,30.09998650421388,31.37160862977593,0.98
Heliopolis Residence Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند هليوبوليس ريزيدنس,30.137304524874374,31.627137364345057,2.37
Helmeyat El Na'am,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلميه النعام,30.11735128631016,31.328877744926995,2.15
Helmeyat El Zaitoun,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلميه الزيتون,30.11793303587951,31.31666986569613,1.07
Helwan Al Qibliyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلوان القبليه,29.82282401928418,31.3325413085108,0.45
Helwan El Baharia,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلوان البحريه,29.83884065834954,31.33795823095424,0.75
Helwan El Balad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حلوان البلد,29.85071954511977,31.30341110806916,6.22
High Land Park,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,هاي لاند بارك,29.98989236033953,31.50867794896725,1.7
High Town Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند هاي تاون,30.11318307217796,31.61069026749171,2.71
Hikr Al Tebin,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,حكر التبين,29.79653232478769,31.305143193291503,5.71
Hod El Zehour,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حوض الزهور,30.06362621548429,31.237539088378817,0.21
Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن,30.157447347813864,31.40820368894192,0.17
Housing & Development Bank Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات بنك الاسكان و التعمير,30.04694745466959,31.37345133913919,0.31
Housing And Development Bank Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن بنك الاسكان والتعمير,30.0573045485954,31.358690857269305,1.23
I City New Cairo,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,I City New Cairo,30.06963470275433,31.592600181484933,0.4
IVORY East,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,IVORY East,29.986624605705583,31.53568009114429,2.04
Ibn Al Rashid,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,بن الرشيد,30.070711412493832,31.235108943592547,0.19
Idea Verde Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ايديا فيردي,30.04401468608572,31.477747948798363,4.77
Ideal Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات ايديال,30.056299400630408,31.29041916546713,1.34
Industrial Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المنطقة الصناعية,30.13024541889333,31.74985124059669,0.11
Industrial Housing City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مدينه الاسكان الصناعى,29.835889977290524,31.347828611719724,0.67
Intelligence Buildings Qubba 2,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات مخابرات القبه 2,30.099510542070337,31.298974619195487,8.73
Islamic Cairo,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القاهرة الإسلامية,30.0487472,31.263775400000004,4.42
Italian District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحى الايطالي,30.141856711499383,31.694298798501965,0.61
Jayd Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جايد,30.06509642400419,31.520956681935832,2.53
Jesco Association Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جمعية جيسكو,29.96187273970396,31.537005896821043,0.32
Jolie Heights Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جولي هايتس,30.035740411505216,31.510740732814423,3.97
Kafr Abo Ser Birket Al Nasr,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كفر ابوصير بركه النصر,30.15497846469689,31.37819439674625,0.56
Kafr Al Aalwo,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كفر العلو,29.810778204399544,31.31618913363611,1.12
Kafr Al Shorafa',36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كفر الشرفا,30.144647774006,31.345463912795665,0.67
Kafr Zahran,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كفر زهران,29.80485869913985,31.278003503925504,50.42
Katameya Breeze Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية بريز,30.03714520840162,31.50875822395136,4.84
Katameya Dunes Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية ديونز,30.001619671985107,31.51962753257686,22.05
Katameya Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية جردنز,29.99456306940009,31.510345511099025,5.95
Katameya Heights Golf and Tennis Resort,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منتجع مرتفعات القطامية للجولف والتنس,29.99043181731588,31.405798732294368,28.51
Katameya Palms Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية بالمز,30.014632466400112,31.488149473979423,2.78
Katameya Plaza Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية بلازا,30.036259662485087,31.490539093149543,3.01
Katameya Residence Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند قطامية رزيدنس,30.061929190727835,31.42492729382659,6.4
Kattameya Dunes Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كومباوند قطامية ديونز,30.0014688,31.519845900000004,22.51
Kattamya Creek Compund,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Kattamya Creek Compund,29.989856468972604,31.451312174925672,0.37
Keshk Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن كشك,30.07836344382447,31.275873276575023,0.89
Khairat,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,خيرت,30.03572216586871,31.23976400700373,1.39
Khan El Khalili,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,خان الخليلى,30.04896860370676,31.261513759778268,3.49
Klot Bek,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كلوت بك,30.05852594281352,31.24947991242523,0.22
Kobry Al Kobba,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كوبرى القبه,30.08373312929637,31.29158621291103,3.92
Kolleyet Al Banat Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن كليه البنات,30.07623261404158,31.335383193358265,2.26
Kom Al El Sheikh Salama,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كوم الشيخ سلامه,30.05023396829701,31.254245408351792,0.3
Kom Ghorab,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كوم غراب,29.99872485565903,31.23949034607412,0.32
Kuwaiti Company Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الشركه الكويتيه,29.9866693742356,31.276073775684203,0.59
Kuwaiti Company Housing Phase 1,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الشركه الكويتيه المرحله 1,29.98825434060297,31.28002410335281,0.47
Kuwaiti Company Housing Phase 2,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الشركه الكويتيه المرحله 2,29.987498476202155,31.28069780857723,0.53
L'avenir Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لافنير,30.055437383655786,31.62117990042285,0.12
La Fontaine Province Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لافاونتين بروفينس,30.03802945437683,31.53511287006392,4.17
La Mirada Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لاميرادا,29.99971560570805,31.507226623802023,5.16
La Nouva Vista Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لانوفا فيستا,30.046839216497453,31.48225270474396,4.33
La Quinta Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لا كوينتا,30.03394437607366,31.47645667772009,3.04
La Rose Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لا روز,30.013052225383664,31.49822995676149,3.52
La Terra Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لاتيرا,30.009243741637,31.50039209032787,3.85
La Vie Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لافي,30.00428768284001,31.50130275991588,2.92
La Vista City,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,لافيستا سيتي,30.0037863,31.595787200000004,0.76
Labor City Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن المدينه العماليه,30.08316060651756,31.353952834239912,1.63
Lago Vesta Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لاجو فيستا,30.049657281385045,31.48206864901732,5.07
Lake View Residence Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لايك فيو ريزيدانس,30.02460085195705,31.538494463401324,5.55
Lakeview Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ليك فيو,30.021965033269083,31.44515165331688,12.93
Landmark Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لاند مارك,30.04357462512319,31.51227662074788,4.38
Layan Sabour Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ليان صبور,30.031675092532023,31.54738433949328,5.27
Le Rois Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لي روا,30.00576515114027,31.50878691557748,8.37
Leila Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ليلة,30.0299968773666,31.47658853563717,2.32
Lena Springs Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لينا سبرينجز,30.038898267802374,31.513208698144403,3.92
Life Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لايف,30.01059753095102,31.48955916109413,2.46
Life View Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لايف فيو,30.009944809476856,31.488752474304626,2.25
Light City,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,لايت سيتى,29.961613295962174,31.530162556238345,0.35
Lotus Compound for employees of the National Communications Authority,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند اللوتس للعاملين بالهيئة القومية للإتصالات,29.966722128755592,31.50795137738654,0.53
Louloua El Sherouk Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند لؤلؤة الشروق,30.13799125200395,31.615712855176184,4.19
MASS Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ماس,30.04719371116493,31.49273867112029,4.12
Maadi Gardens,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,معادي جاردنز,29.98501357730601,31.33519694869004,0.6
Maadi Grand City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,معادى جراند سيتى,29.98088126944129,31.32691364603331,0.47
Maadi Heights,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,معادى هايتس,29.98105367656024,31.3339004401312,0.53
Maadi View,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,معادى فيو,30.122748965632663,31.65234847519108,1.46
Maarouf,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,معروف,30.05060245502965,31.23792196213484,0.13
Madinat Al Qudah,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة القضاة,30.060720322667976,31.361845413406456,0.97
Madinaty Golf Heights,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Madinaty Golf Heights,30.088966880867723,31.618513529674207,29.01
Madinet El Sahafeyeen Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند مدينة الصحفيين,30.039699734009663,31.4874877636342,2.36
Mahmasha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مهمشه,30.074609740102783,31.26055700663065,0.08
Manial Shiha Village,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قريه منيل شيحه,29.947976545544424,31.240077600183888,21.4
Mansheyah Al Aamry,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشيه العامري,29.90322476593798,31.30374811762962,0.94
Mansheyet El Bakry,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشيه البكرى,30.08433721604404,31.309009577394047,2.26
Mansheyet El Masry,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشيه المصرى,29.95115863007688,31.280202038022065,2.95
Mansheyet El Sadr,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشية الصدر,30.0851020096364,31.28778442013712,3.01
Mansheyet El Tahrir,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشيه التحرير,30.11323296448723,31.3237220442033,2.36
Manshiet Naser,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشية ناصر,30.03633189999999,31.2763286,0.69
Marina City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند مارينا سيتي,30.05453918410029,31.438865861231367,3.15
Marine City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المدينة البحرية,29.839887928773983,31.3376603034628,0.87
Marvel City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند مارفيل سيتي,30.01393620012781,31.49959712724282,3.71
Masaken Al Mohandeseen,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن المهندسين,30.075926507699307,31.348598678215303,1.86
Masaken Nasser Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن اسكان ناصر,30.09335175120519,31.28620817327901,2.62
Masaken Nerco,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن نيركو,29.962840000000003,31.2834824,1.78
Masr Al-Qadima,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مصر القديمة,30.007200800000003,31.229365999999995,3.51
Masraf Mustorod Al Arab Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مصرف مسطرد العرب,30.11489710721502,31.278489003744028,0.23
Maxim Country Club Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ماكسيم كانترى كلوب,30.03167442239902,31.498673948575608,4.16
May Fair Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ماى فير,30.130745880537376,31.60669473442358,7.31
Melsa Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات ميلسا,30.076213540139417,31.34578248242094,1.49
Mena Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند مينا,30.00810317308856,31.48991568763748,1.95
Mero City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ميرو سيتي,30.13692304089183,31.705478508583564,0.65
Midtown Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ميدتاون,30.012268158901232,31.501077063247056,3.94
Ministry District,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,حى الوزراء,30.09835841167938,31.379026401346948,0.62
Ministry of Finance Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,إسكان وزارة المالية,30.073407766027994,31.44862041880489,9.28
Minyet El Sirg,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منيه السيرج,30.09925543839292,31.2519012556808,0.91
Mirage City,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مدينة ميراج,30.071656399999995,31.435368300000004,17.81
Mirage City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ميراج سيتي,30.07323421692481,31.438626405996207,16.16
Misr Altaemir Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات مصر التعمير,30.058292612750574,31.372094457597616,0.62
Misr For Development Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مصر للتعمير,30.10658444997835,31.380035977074247,0.42
Mivida Emaar Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند اعمار مفديا,30.007130971805147,31.53846489876119,8.02
Mohamed Mazhar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,محمد مظهر,30.06632483494841,31.224120238210293,3.98
Mohi Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن محي,30.09871525562193,31.25036719907257,0.72
Monsha'at Nasir,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منشاه ناصر,30.03635391710479,31.284055746140112,0.64
Moon Valley 2 Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند مون فالي 2,30.038341251076567,31.51036023397225,4.68
